"6 규모(500인 이상)","대졸이상","남","50 ~ 54",52.0,20.0,164.9,157.1,7.8,1.5,10054
"6 규모(500인 이상)","대졸이상","남","55 ~ 59",56.7,20.0,162.6,155.9,6.7,1.6,9231
"6 규모(500인 이상)","대졸이상","남","60세 ~",63.0,18.8,148.3,144.1,4.2,0.5,6999
"6 규모(500인 이상)","대졸이상","여","20 ~ 24",23.5,20.7,173.0,161.6,11.4,2.2,3696
"6 규모(500인 이상)","대졸이상","여","25 ~ 29",27.0,20.7,172.5,162.1,10.4,1.8,4456
"6 규모(500인 이상)","대졸이상","여","30 ~ 34",31.8,20.4,169.1,160.2,8.9,1.4,5364
"6 규모(500인 이상)","대졸이상","여","35 ~ 39",36.9,19.9,162.6,155.9,6.7,1.0,6382
"6 규모(500인 이상)","대졸이상","여","40 ~ 44",41.8,19.6,158.5,152.4,6.1,1.1,6996
"6 규모(500인 이상)","대졸이상","여","45 ~ 49",46.9,19.2,152.5,147.7,4.8,0.9,6937
"6 규모(500인 이상)","대졸이상","여","50 ~ 54",51.8,18.6,145.1,140.8,4.4,0.9,6555
"6 규모(500인 이상)","대졸이상","여","55 ~ 59",56.7,18.5,142.4,139.0,3.3,0.9,6187
"6 규모(500인 이상)","대졸이상","여","60세 ~",62.1,17.4,130.7,129.4,1.4,0.2,5661
